event_id,event_name,event_date,club_id,artist_id,artist_name,day
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,djmarky,DJ Marky,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,ltjbukem,LTJ Bukem,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,calibre,Calibre,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,tendai,Tendai,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,ruthless,Ruthless,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,djrashad,DJ Rashad,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,omunit,Om Unit,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,kidkanevil,Kidkanevil,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,bluedaisy,Blue Daisy,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,submerse,submerse,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,visionist,Visionist,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,desto,Desto,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,westnorwoodcassettelibrary,West Norwood Cassette Library,Fri
499841,"Fabriclive: Marky & Friends, Tempo Clash & Sonic Router",2013-08-30,237,bambooman,Bambooman,Fri
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,djdeep,DJ Deep,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,dinky,Dinky,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,peterpixzel,Peter Pixzel,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,cormac,Cormac,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,jacobhusley,Jacob Husley,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,axelboman,Axel Boman,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,jacobkorn,Jacob Korn,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,casinotimes,Casino Times,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,hesseltime,Hesseltime,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,valentinokanzyani,Valentino Kanzyani,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,antonydifrancesco,Antony Difrancesco,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,danfarserelli,Dan Farserelli,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,harrymccanna,Harry McCanna,Sun
498499,"WetYourSelf! Bank Holiday Special with Dinky, DJ Deep, Valentino Kanzyani & Tief",2013-08-25,237,dalog,d:alog,Sun
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,craigrichards,Craig Richards,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,jorisvoorn,Joris Voorn,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,davidesquillace,Davide Squillace,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,terryfrancis,Terry Francis,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,nathancoles,Nathan Coles,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,eddierichards,Eddie Richards,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,mihaipopoviciu,Mihai Popoviciu,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,virginia,Virginia,Sat
495683,"Joris Voorn, Davide Squillace, Wiggle & Ostgut Ton",2013-08-24,237,steffi,Steffi,Sat
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,djhype,DJ Hype,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,dbridge,dBridge,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,edrush,Ed Rush,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,originalsin,Original Sin,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,taxman,Taxman,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,funsta,Funsta,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,2shy,2SHY,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,shyfx,Shy FX,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,dubphizix,Dub Phizix,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,nickyblackmarket,Nicky Blackmarket,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,subzero,Sub Zero,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,tyke,Tyke,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,fatmand,Fatman D,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,alixperez,Alix Perez,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,marcusintalex,Marcus Intalex,Fri
489115,Fabriclive: Playaz Carnival Special,2013-08-23,237,zerot,Zero T,Fri
498497,WetYourSelf! Residential,2013-08-18,237,peterpixzel,Peter Pixzel,Sun
498497,WetYourSelf! Residential,2013-08-18,237,cormac,Cormac,Sun
498497,WetYourSelf! Residential,2013-08-18,237,jacobhusley,Jacob Husley,Sun
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,cassy,Cassy,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,djulz,D'Julz,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,basicsoulunit,Basic Soul Unit,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,normtalley,Norm Talley,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,terryfrancis,Terry Francis,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,surgeon,Surgeon,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,skirt,Skirt,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,alexarnout,Alex Arnout,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,asadinho,Asadinho,Sat
498723,"Cassy, Basic Soul Unit Live, Surgeon & DJ Skirt",2013-08-17,237,paulsoul,Paul Soul,Sat
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,caspa,Caspa,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,mistajam,MistaJam,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,newhamgenerals,Newham Generals,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,goldie,Goldie,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,s.p.y.,S.P.Y.,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,jubei,Jubei,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,docscott,Doc Scott,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,fracture,Fracture,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,antdc1,Ant TC1,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,lowqui,LowQui,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,distance,Distance,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,krypticminds,Kryptic Minds,Fri
491541,"Fabriclive: Dub Police, Metalheadz & Chestplate",2013-08-16,237,lxone,LX one,Fri
498492,WetYourSelf! With..ND Baumecker,2013-08-11,237,nd_baumecker,ND Baumecker,Sun
498492,WetYourSelf! With..ND Baumecker,2013-08-11,237,peterpixzel,Peter Pixzel,Sun
498492,WetYourSelf! With..ND Baumecker,2013-08-11,237,cormac,Cormac,Sun
498492,WetYourSelf! With..ND Baumecker,2013-08-11,237,jacobhusley,Jacob Husley,Sun
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,craigrichards,Craig Richards,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,georgefitzgerald,George FitzGerald,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,jujujordash,Juju & Jordash,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,wazeodyssey,Waze & Odyssey,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,siliconesoul,Silicone Soul,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,klartraum,Klartraum,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,ofnorway,Of Norway,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,terryfrancis,Terry Francis,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,nadjalind,Nadja Lind,Sat
494945,"George Fitzgerald, Silicone Soul, Klartraum Live & Nadja Lind",2013-08-10,237,ultrasone,Ultrasone,Sat
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,skream,Skream,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,simianmobiledisco,Simian Mobile Disco,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,route94,Route 94,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,boysnoize,Boys Noize,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,ikonika,Ikonika,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,kode9,Kode 9,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,ikonika,Ikonika,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,scratchadva,Scratcha DVA,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,coolyg,Cooly G,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,walton,Walton,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,martelo,Martelo,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,thristian,Thris Tian,Fri
491565,"Fabriclive: Skream, Simian Mobile Disco & Hyperdub: Ikonika 'Aerotropolis' Album Launch",2013-08-09,237,debonair-uk,DEBONAIR,Fri
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,craigrichards,Craig Richards,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,radioslave,Radio Slave,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,nevillewatson,Neville Watson,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,slam,Slam,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,terryfrancis,Terry Francis,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,alexsmoke,Alex Smoke,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,praslea,Praslea,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,leerands,Lee Rands,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,chrismaran,Chris Maran,Sat
491986,"Radio Slave, Neville Watson, Alex Smoke Pres. Wraetlic (Live) & 5 Years of Mumu",2013-08-03,237,scottgrant,Scott Grant,Sat
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,pearsonsound,Pearson Sound,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,benufo,Ben UFO,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,pangaea,Pangaea,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,2562,A Made Up Sound,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,bradleyzero,Bradley Zero,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,tasker,Tasker,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,charlestdrakeford,Charles Drakeford,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,chunky,Chunky,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,kasra,Kasra,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,spectrasoul,SpectraSoul,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,mefjus,Mefjus,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,foreignconcept,Foreign Concept,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,ivylab,Ivy Lab,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,ruffhouse,Ruffhouse,Fri
486715,"Fabriclive: Hessle Audio, Critial Sound & Alexander Nut",2013-08-02,237,alexandernut,Alexander Nut,Fri
491655,WetYourSelf! With..Leroy Roberts & Steve Kurz,2013-07-28,237,leroyroberts,Leroy Roberts,Sun
491655,WetYourSelf! With..Leroy Roberts & Steve Kurz,2013-07-28,237,stevekurz,Steve Kurz,Sun
491655,WetYourSelf! With..Leroy Roberts & Steve Kurz,2013-07-28,237,peterpixzel,Peter Pixzel,Sun
491655,WetYourSelf! With..Leroy Roberts & Steve Kurz,2013-07-28,237,cormac,Cormac,Sun
491655,WetYourSelf! With..Leroy Roberts & Steve Kurz,2013-07-28,237,jacobhusley,Jacob Husley,Sun
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,mrc,Mr C,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,kink,KiNK,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,djt,DJ T.,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,timred,Tim Red,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,ivansmagghe,Ivan Smagghe,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,saschienne,Saschienne,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,rebolledo,Rebolledo,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,pachangaboys,Pachanga Boys,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,huntleyspalmers,Huntleys & Palmers,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,jused,Jus Ed,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,jenifamayanja,Jenifa Mayanja,Sat
491984,"Mr C, Kink (Live), Ivan Smagghe, Saschienne (Live) & Jus Ed",2013-07-27,237,janefitz,Jane Fitz,Sat
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,djhype,DJ Hype,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,drumsoundbasslinesmith,Drumsound & Bassline Smith,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,subzero,Sub Zero,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,taxman,Taxman,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,optiv,Optiv,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,btk,BTK,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,2shy,2SHY,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,ltjbukem,LTJ Bukem,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,grooverider,Grooverider,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,vandera,Vandera,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,skeptical,Skeptical,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,totalscience,Total Science,Fri
484031,"Fabriclive: Playaz, Bukem in Session & Ingredients",2013-07-26,237,villem,Villem,Fri
491638,WetYourSelf! Recordings Showcase with Shane Linehan,2013-07-21,237,shanelinehan,Shane Linehan,Sun
491638,WetYourSelf! Recordings Showcase with Shane Linehan,2013-07-21,237,peterpixzel,Peter Pixzel,Sun
491638,WetYourSelf! Recordings Showcase with Shane Linehan,2013-07-21,237,cormac,Cormac,Sun
491638,WetYourSelf! Recordings Showcase with Shane Linehan,2013-07-21,237,jacobhusley,Jacob Husley,Sun
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,apollonia,Apollonia,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,danghenacia,Dan Ghenacia,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,dyedsoundorom,Dyed Soundorom,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,shonky,Shonky,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,themole,The Mole,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,alanfitzpatrick,Alan Fitzpatrick,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,nicolemoudaber,Nicole Moudaber,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,theblackdog,The Black Dog,Sat
489886,"Apollonia, The Mole (Live), Alan Fitzpatrick & The Black Dog (Live)",2013-07-20,237,terryfrancis,Terry Francis,Sat
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,friction,Friction,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,friction,Friction,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,calyxteebee-uk,Calyx & Teebee,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,alixperez,Alix Perez,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,icicle,Icicle,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,breakage,Breakage,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,technimatic-uk,Technimatic,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,djmarky,DJ Marky,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,djdie,DJ Die,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,nymfo,Nymfo,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,transitmafia,Transit Mafia,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,lowqui,LowQui,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,djrum,DjRUM,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,pedestrian,Pedestrian,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,randomer,Randomer,Fri
484029,"Fabriclive 70 Friction Launch Party, Innerground, 2ND Drop 6TH Birthday",2013-07-19,237,onoecaponoe,Onoe Caponoe,Fri
491634,WetYourSelf! With..Luca Bacchetti,2013-07-14,237,lucabacchetti,Luca Bacchetti,Sun
491634,WetYourSelf! With..Luca Bacchetti,2013-07-14,237,peterpixzel,Peter Pixzel,Sun
491634,WetYourSelf! With..Luca Bacchetti,2013-07-14,237,cormac,Cormac,Sun
491634,WetYourSelf! With..Luca Bacchetti,2013-07-14,237,jacobhusley,Jacob Husley,Sun
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,rhadoo,Rhadoo,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,danandrei,Dan Andrei,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,terryfrancis,Terry Francis,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,lukeslater,Luke Slater,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,lucy,Lucy,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,holdyouth,Hold Youth,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,seuil,Seuil,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,leo,Le Loup,Sat
489882,"Rhadoo, Luke Slater, Lucy, Seuil & Le Loup",2013-07-13,237,vadimsvoboda,Vadim Svoboda,Sat
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,djshadow,DJ Shadow,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,djshadow,DJ Shadow,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,machinedrum,Machine Drum,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,kutmah,Kutmah,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,omunit,Om Unit,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,krystalklear,Krystal Klear,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,illumsphere,Illum Sphere,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,eclairfifi,Eclair Fifi,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,jonnydub,Jonny Dub,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,jonk,Jon K,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,chunky,Chunky,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,boxcutter,Boxcutter,Fri
480392,"Fabriclive: DJ Shadow, Hoya:Hoya & Planet MU with Boxcutter & Ital Tek",2013-07-12,237,italtek,Ital Tek,Fri
491623,WetYourSelf! With..Sebastian Voigt & Wesley Razzy,2013-07-07,237,sebastianvoigt,Sebastian Voigt,Sun
491623,WetYourSelf! With..Sebastian Voigt & Wesley Razzy,2013-07-07,237,wesleyrazzy,Wesley Razzy,Sun
491623,WetYourSelf! With..Sebastian Voigt & Wesley Razzy,2013-07-07,237,peterpixzel,Peter Pixzel,Sun
491623,WetYourSelf! With..Sebastian Voigt & Wesley Razzy,2013-07-07,237,cormac,Cormac,Sun
491623,WetYourSelf! With..Sebastian Voigt & Wesley Razzy,2013-07-07,237,jacobhusley,Jacob Husley,Sun
485978,"Ricardo Villalobos, Horror Inc. Live, Jennifer Cardini, Konrad Black & Raymundo Rodriguez",2013-07-06,237,craigrichards,Craig Richards,Sat
